cust_id,Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone
1367,363200,Internet,24-06-15,24-Jun-15,6:57:24 PM,Customer Care Call,Nanticoke,Pennsylvania,18634,Solved,No
1368,253407,No package/pricing information from Comcast for San Francisco,23-04-15,23-Apr-15,5:06:38 PM,Internet,Napa,California,94558,Closed,Yes
1369,218000,Fraudulent charges and poor or no service,04-04-2015,04-Apr-15,4:23:33 PM,Internet,Naperville,Illinois,60540,Closed,No
1370,342174,Speed for internet nowhere close to claims,15-06-15,15-Jun-15,7:21:52 PM,Internet,Naperville,Illinois,60564,Solved,No
1371,224670,Comcast took my account info,08-04-2015,04-Aug-15,4:02:43 PM,Internet,Naples,Florida,34102,Closed,No
1372,227819,"Over Billing, No reason code for excess billing, fraud - IMO",09-04-2015,04-Sep-15,9:31:47 PM,Internet,Naples,Florida,34113,Closed,No
1373,234527,Unreliable Internet Service,14-04-15,14-Apr-15,12:48:34 PM,Internet,Naples,Florida,34119,Closed,No
1374,223053,Comcast caught in 3 lies,07-04-2015,04-Jul-15,10:13:21 PM,Internet,Naples,Florida,34113,Closed,No
1375,257986,no bill,26-04-15,26-Apr-15,8:04:51 PM,Customer Care Call,Naples,Florida,34119,Closed,No
1376,309173,BAIT and SWITCH Product Offerings for Internet BLAST Service,27-05-15,27-May-15,12:45:20 PM,Customer Care Call,Naples,Florida,34104,Solved,No
1377,324913,Comcast Charges Modem Rental But Modem was Returned 3 Years Ago,05-06-2015,06-May-15,10:51:32 AM,Internet,Naples,Florida,34102,Solved,No
1378,334798,Comcast internet,11-06-2015,06-Nov-15,1:17:55 PM,Internet,Naples,Florida,34117,Solved,No
1379,349460,Comcast Bundle Availability Complaint,18-06-15,18-Jun-15,3:23:27 PM,Customer Care Call,Naples,Florida,34113,Open,Yes
1380,217806,comcast connection issues,04-04-2015,04-Apr-15,1:43:01 PM,Internet,Nashville,Tennessee,37221,Closed,No
1381,224049,Unauthorized change in charges,08-04-2015,04-Aug-15,1:22:50 PM,Internet,Nashville,Tennessee,37220,Closed,No
1382,237368,availabilty,15-04-15,15-Apr-15,2:54:59 PM,Internet,Nashville,Tennessee,37210,Closed,No
1383,243615,data allowance,19-04-15,19-Apr-15,12:55:40 PM,Customer Care Call,Nashville,Tennessee,37211,Closed,No
1384,273991,Comcast Billing Issues,05-05-2015,05-May-15,2:29:17 PM,Customer Care Call,Nashville,Tennessee,37212,Closed,No
1385,293999,Comcast Data Usage - Deceptive Practice,17-05-15,17-May-15,1:44:47 PM,Customer Care Call,Nashville,Tennessee,37208,Solved,No
1386,294329,Comcast's Data Cap,18-05-15,18-May-15,7:54:39 AM,Internet,Nashville,Tennessee,37221,Pending,No
1387,306848,"Comcast is limiting my access to data by using ""Data Caps""",26-05-15,26-May-15,11:36:57 AM,Internet,Nashville,Tennessee,37209,Solved,No
1388,325552,Comcast attempting to circumvent net Neutrality policies,05-06-2015,06-May-15,2:33:12 PM,Customer Care Call,Nashville,Tennessee,37204,Solved,Yes
1389,337027,Comcast data cap,12-06-2015,06-Dec-15,1:31:47 PM,Customer Care Call,Nashville,Tennessee,37214,Solved,No
1390,341949,Comcast Downgraded service with no notification,15-06-15,15-Jun-15,5:38:24 PM,Customer Care Call,Nashville,Tennessee,37207,Closed,No
1391,345677,Comcast Internet,17-06-15,17-Jun-15,1:30:10 PM,Customer Care Call,Nashville,Tennessee,37212,Open,No
1392,347734,Comcast data caps in currently uncompetitive Nashville market,18-06-15,18-Jun-15,12:31:29 AM,Customer Care Call,Nashville,Tennessee,37211,Open,No
1393,355447,Comcast- not responsive to multiple requests for service,22-06-15,22-Jun-15,11:41:30 AM,Customer Care Call,Nashville,Tennessee,37221,Solved,No
1394,360239,Comcast is stealing from me,23-06-15,23-Jun-15,9:45:51 PM,Customer Care Call,Nashville,Tennessee,37211,Solved,No
1395,358345,Comcast horrible service,23-06-15,23-Jun-15,1:30:08 PM,Internet,Nashville,Tennessee,37207,Solved,No
1396,363629,Intermittent drops of service,24-06-15,24-Jun-15,10:37:51 PM,Customer Care Call,Nashville,Tennessee,37207,Open,No
1397,360837,Overage charges,24-06-15,24-Jun-15,4:31:16 AM,Internet,Nashville,Tennessee,37206,Solved,No
1398,362276,Comcast refund,24-06-15,24-Jun-15,2:59:08 PM,Internet,Nashville,Tennessee,37211,Solved,No
1399,362982,Comcast Speeds Not as Advertised,24-06-15,24-Jun-15,5:41:59 PM,Customer Care Call,Nashville,Tennessee,37203,Open,No
1400,368055,comcast data cap,26-06-15,26-Jun-15,12:41:14 PM,Customer Care Call,Nashville,Tennessee,37209,Pending,No
1401,376303,Comcast Internet,30-06-15,30-Jun-15,11:08:15 PM,Customer Care Call,Nashville,Tennessee,37217,Open,No
1402,293734,Lost Internet Service,16-05-15,16-May-15,9:46:00 PM,Internet,Naugatuck,Connecticut,6770,Open,No
1403,245435,Low wifi,20-04-15,20-Apr-15,4:55:42 PM,Internet,New Bedford,Massachusetts,2745,Closed,No
1404,289153,Issue with Internet speed,14-05-15,14-May-15,7:12:34 AM,Customer Care Call,New Bedford,Massachusetts,2745,Solved,No
1405,337555,Comcast Internet Complaint,12-06-2015,06-Dec-15,4:13:39 PM,Customer Care Call,New Bedford,Massachusetts,2741,Open,Yes
1406,257189,internet problems,25-04-15,25-Apr-15,5:30:54 PM,Internet,New Buffalo,Michigan,49117,Closed,No
1407,256792,Comcast service problems for months; charging without fixng the issue,25-04-15,25-Apr-15,11:34:25 AM,Internet,New Haven,Connecticut,6512,Closed,No
1408,352910,Horrible customer service; could not help me - lied to by supervisor,19-06-15,19-Jun-15,6:22:46 PM,Customer Care Call,New Haven,Connecticut,6511,Solved,No
1409,352186,Comcast false advertising,19-06-15,19-Jun-15,2:59:01 PM,Internet,New Hudson,Michigan,48165,Solved,No
1410,260134,Comcast Business internet,27-04-15,27-Apr-15,7:34:07 PM,Customer Care Call,New Palestine,Indiana,46163,Closed,No
1411,212228,Comcast Lied About Pricing And Installation,01-04-2015,04-Jan-15,2:29:41 PM,Customer Care Call,Newark,California,94560,Closed,No
1412,358644,Comcast- Unfair Pricing Tactics,23-06-15,23-Jun-15,2:27:21 PM,Internet,Newark,California,94560,Solved,No
1413,337000,overcharges,12-06-2015,06-Dec-15,1:26:23 PM,Internet,Newark,Delaware,19713,Solved,No
1414,360928,Comcast is a monopoly,24-06-15,24-Jun-15,8:25:27 AM,Internet,Newburyport,Massachusetts,1950,Solved,No
1415,267727,Comcast is cheating me,30-04-15,30-Apr-15,10:43:47 PM,Internet,Newcastle,Washington,98059,Closed,No
1416,212595,overcharged,01-04-2015,04-Jan-15,4:23:47 PM,Internet,Newman,California,95360,Closed,No
1417,218108,Comcast Business Phone/Internet Contract Disagreement,04-04-2015,04-Apr-15,6:39:55 PM,Internet,Newnan,Georgia,30265,Closed,No
1418,234888,Unable to cancel comcast service,14-04-15,14-Apr-15,2:22:59 PM,Customer Care Call,Newtown,Pennsylvania,18940,Closed,No
1419,353376,Misleading information regarding contract leads to $200 unresolved early term fee,19-06-15,19-Jun-15,11:39:55 PM,Internet,Nicholls,Georgia,31554,Closed,No
1420,337050,Comcast Issues,12-06-2015,06-Dec-15,1:35:00 PM,Internet,Noblesville,Indiana,46062,Solved,No
1421,340657,Internet Down,15-06-15,15-Jun-15,11:03:49 AM,Internet,Norcross,Georgia,30092,Solved,No
1422,375155,Comcast Failure of Service,30-06-15,30-Jun-15,3:19:55 PM,Internet,Norcross,Georgia,30093,Open,No
1423,370502,Comcast Throttling my Internet Connection,27-06-15,27-Jun-15,8:17:48 PM,Customer Care Call,Norristown,Pennsylvania,19401,Pending,No
1424,250239,billing/service issues,22-04-15,22-Apr-15,1:49:03 PM,Customer Care Call,North Augusta,South Carolina,29841,Closed,No
1425,370575,10 Days No Service - 12 Appointments Comcast Hasn't Shown Up - Comcast Has Not Fixed Home Infinity X1 - In 10 Days- Cannot Make 911 Calls,27-06-15,27-Jun-15,9:42:03 PM,Customer Care Call,North Charleston,South Carolina,29406,Open,No
1426,329597,Internet Outages,08-06-2015,06-Aug-15,9:22:53 PM,Customer Care Call,North Dartmouth,Massachusetts,2747,Solved,No
1427,270762,High Speed Internet Awful,03-05-2015,05-Mar-15,6:20:41 PM,Customer Care Call,North Dinwiddie,Virginia,23803,Closed,No
1428,313043,"rude, nasty, customer service behavior, and a three year failure to deliver the business Internet services paid for",29-05-15,29-May-15,10:11:07 AM,Internet,North Fort Myers,Florida,33917,Open,No
1429,358157,comcast failing still,23-06-15,23-Jun-15,12:41:20 PM,Internet,North Fort Myers,Florida,33917,Closed,No
1430,369686,The WORST customer service team and negative outlook on customers!!!,27-06-15,27-Jun-15,9:35:08 AM,Internet,North Fort Myers,Florida,33917,Solved,No
1431,211478,Comcast,01-04-2015,04-Jan-15,10:47:35 AM,Internet,North Huntingdon,Pennsylvania,15642,Closed,No
1432,337767,Comcast/Xfinity,12-06-2015,06-Dec-15,4:38:27 PM,Internet,North Little Rock,Arkansas,72114,Solved,No
1433,305998,Internet problems,25-05-15,25-May-15,3:52:34 PM,Customer Care Call,North Miami,Florida,33181,Solved,No
1434,224074,Improper billing,08-04-2015,04-Aug-15,1:30:03 PM,Internet,North Miami Beach,Florida,33162,Closed,No
1435,373161,Internet being slowed.,29-06-15,29-Jun-15,5:28:32 PM,Internet,North Miami Beach,Florida,33162,Pending,No
1436,309939,Spotty service Business class internet,27-05-15,27-May-15,4:55:53 PM,Internet,North Miami Beach Fl,Florida,33162,Solved,No
1437,295439,Bundled cable and internet,18-05-15,18-May-15,4:13:43 PM,Internet,North Port,Florida,34286,Solved,No
1438,228818,Comcast Dishonest Marketing Scheme,10-04-2015,04-Oct-15,1:15:13 PM,Internet,North Wales,Pennsylvania,19454,Closed,Yes
1439,334975,"Sold one service, received another",11-06-2015,06-Nov-15,2:22:41 PM,Customer Care Call,Northport,Alabama,35473,Closed,No
1440,365088,Internet Speed,25-06-15,25-Jun-15,1:29:20 PM,Internet,Northville,Michigan,48168,Pending,No
1441,226989,Home Shopping Network Emails,09-04-2015,04-Sep-15,3:31:50 PM,Customer Care Call,Norton,Massachusetts,2766,Closed,No
1442,231122,comcast,12-04-2015,04-Dec-15,11:12:17 AM,Customer Care Call,Nottingham,Maryland,21236,Closed,No
1443,360296,Internet speed,23-06-15,23-Jun-15,10:10:29 PM,Internet,Novato,California,94944,Open,No
1444,281553,Comcast Charging Too Much and Internet Speed Lower than Ordered,09-05-2015,05-Sep-15,8:29:16 AM,Internet,Oak Park,Illinois,60302,Closed,No
1445,305260,Ask Comcast to fix internet connection of my home,24-05-15,24-May-15,11:44:00 AM,Customer Care Call,Oak Park,Illinois,60302,Open,No
1446,307912,Comcast scam,26-05-15,26-May-15,5:05:23 PM,Internet,Oak Park,Illinois,60303,Solved,No
1447,316495,Comcast service and billing issue,01-06-2015,06-Jan-15,11:45:00 AM,Internet,Oak Park,Illinois,60302,Closed,No
1448,363554,Speed throttling,24-06-15,24-Jun-15,9:52:28 PM,Customer Care Call,Oak Park,Illinois,60302,Open,No
1449,361503,bill to damn high,24-06-15,24-Jun-15,11:54:41 AM,Internet,Oak Park,Michigan,48237,Solved,No
1450,257680,Comcast data usage cap,26-04-15,26-Apr-15,12:35:31 PM,Customer Care Call,Oak Ridge,Tennessee,37830,Closed,No
1451,363533,Comcast - Internet Data Cap,24-06-15,24-Jun-15,9:42:17 PM,Internet,Oak Ridge,Tennessee,37830,Solved,No
1452,225624,Comcast Service and Billing Issues,09-04-2015,04-Sep-15,1:10:35 AM,Internet,Oakland,California,94602,Closed,No
1453,308616,Illegal Charges from Comcast,27-05-15,27-May-15,12:10:08 AM,Customer Care Call,Oakland,California,94607,Solved,No
1454,326074,Comcast,05-06-2015,06-May-15,5:42:42 PM,Internet,Oakland,California,94608,Solved,Yes
1455,337953,"Inconsistent, low speeds that are overpriced",12-06-2015,06-Dec-15,5:14:44 PM,Internet,Oakland,California,94608,Solved,No
1456,338270,Bad Customer Service,12-06-2015,06-Dec-15,7:25:01 PM,Customer Care Call,Oakland,California,94602,Solved,No
1457,339206,Unable to cancel poor internet service,13-06-15,13-Jun-15,3:10:31 PM,Internet,Oakland,California,94612,Solved,No
1458,339936,microsoft is limiting service,14-06-15,14-Jun-15,1:43:04 PM,Customer Care Call,Oakland,California,94606,Closed,No
1459,344269,Unethical Behavior: Comcast Requesting Credit Check or Deposit,16-06-15,16-Jun-15,6:35:22 PM,Internet,Oakland,California,94611,Solved,No
1460,360338,Unfair bundles,23-06-15,23-Jun-15,10:19:04 PM,Customer Care Call,Oakland,California,94606,Open,No
1461,363044,comcast,24-06-15,24-Jun-15,6:02:54 PM,Customer Care Call,Oakland,California,94621,Open,No
1462,295447,Years of packet loss and downtime,18-05-15,18-May-15,4:17:27 PM,Internet,Oakland Park,Florida,33309,Solved,No
1463,365565,Comcast run around,25-06-15,25-Jun-15,2:39:22 PM,Internet,Oakland Park,Florida,33334,Solved,No
1464,222212,Comcast Cablevision Florida,07-04-2015,04-Jul-15,3:49:56 PM,Customer Care Call,Ocala,Florida,34472,Closed,No
1465,319428,comcast,02-06-2015,06-Feb-15,4:53:23 PM,Customer Care Call,Ocala,Florida,34472,Solved,No
1466,305229,Poor Quality Service and Unauthorized Charges,24-05-15,24-May-15,9:54:46 AM,Internet,Ocean City,New Jersey,8226,Solved,No
1467,250828,Comcast/Xfinity cancellation fee,22-04-15,22-Apr-15,4:51:52 PM,Internet,Olathe,Kansas,66062,Closed,No
1468,360680,Comcast billing and speed.,24-06-15,24-Jun-15,1:03:28 AM,Internet,Olathe,Kansas,66062,Pending,No
1469,330392,Data Cap Overages,09-06-2015,06-Sep-15,1:12:13 PM,Customer Care Call,Old Hickory,Tennessee,37138,Solved,No
1470,224243,Comcast data caps are killing the internet,08-04-2015,04-Aug-15,2:15:26 PM,Internet,Olive Branch,Mississippi,38654,Closed,No
1471,284592,Lied to by Comcast,11-05-2015,05-Nov-15,8:27:54 PM,Internet,Olive Branch,Mississippi,38654,Open,Yes
1472,329737,Data Cap in Olive Branch MS with Comcast,09-06-2015,06-Sep-15,12:57:53 AM,Customer Care Call,Olive Branch,Mississippi,38654,Solved,No
1473,367256,Data Cap,25-06-15,25-Jun-15,11:01:14 PM,Internet,Olive Branch,Mississippi,38654,Solved,No
1474,371075,Comcast Internet Data Cap Segregation,28-06-15,28-Jun-15,4:11:59 PM,Internet,Olive Branch,Mississippi,38654,Pending,No
1475,224932,Inconsistent Internet Service,08-04-2015,04-Aug-15,5:19:43 PM,Internet,Olympia,Washington,98512,Closed,No
1476,224605,"Comcast - Fraudulent Billing Practices, Unwilling to resolve situation",08-04-2015,04-Aug-15,3:50:45 PM,Customer Care Call,Olympia,Washington,98501,Closed,No
1477,337209,Billing and slowing of internet,12-06-2015,06-Dec-15,2:29:57 PM,Internet,Olympia,Washington,98502,Solved,No
1478,350252,internet and tv problems.,18-06-15,18-Jun-15,6:07:10 PM,Internet,Olympia,Washington,98512,Solved,No
1479,350931,day 3 of Internet going down and disconnect support calls,19-06-15,19-Jun-15,1:37:10 AM,Internet,Olympia,Washington,98502,Solved,No
1480,358592,Internet Service Billing,23-06-15,23-Jun-15,2:20:41 PM,Internet,Orange,Virginia,22960,Solved,No
1481,363610,Forcing Customer to Pay an Incorrect Bill to get it Fixed,24-06-15,24-Jun-15,10:26:52 PM,Internet,Orange Park,Florida,32273,Open,No
1482,370168,Comcast Billing/Pricing Practices,27-06-15,27-Jun-15,3:55:52 PM,Internet,Orange Park,Florida,32065,Open,Yes
1483,272794,Comcast terrible service #2,04-05-2015,05-Apr-15,8:56:12 PM,Customer Care Call,Orangevale,California,95662,Closed,No
1484,217985,bait and switch services for monetary gain,04-04-2015,04-Apr-15,4:07:36 PM,Internet,Orcutt,California,93455,Closed,No
1485,357126,Comcast XFINITY Internet Performance,22-06-15,22-Jun-15,8:42:52 PM,Customer Care Call,Oreland,Pennsylvania,19075,Open,No
1486,359697,outrageous internet bill adjustments from Comcast,23-06-15,23-Jun-15,6:22:27 PM,Customer Care Call,Orland Park,Illinois,60642,Solved,No
1487,226150,Comcast cable/phone/internet complaint,09-04-2015,04-Sep-15,11:53:04 AM,Internet,Orlando,Florida,32828,Closed,No
1488,300869,Comcast Data Usage - Additional Fee for Internet Usage but not TV,21-05-15,21-May-15,10:16:29 AM,Internet,Oro Valley,Arizona,85737,Solved,No
1489,359803,Billing Complaint,23-06-15,23-Jun-15,6:59:28 PM,Internet,Oroville,California,95966,Solved,No
1490,346047,comcast,17-06-15,17-Jun-15,2:56:20 PM,Customer Care Call,Osceola,Indiana,46561,Solved,No
1491,246213,"Abysmal customer service, do not approve merger with Time Warner",20-04-15,20-Apr-15,11:43:52 PM,Internet,Owens Cross Roads,Alabama,35763,Closed,No
1492,225791,Comcast business internet service down for 6 Days,09-04-2015,04-Sep-15,9:46:19 AM,Customer Care Call,Owings Mills,Maryland,21117,Closed,No
1493,296660,Billing,19-05-15,19-May-15,11:11:36 AM,Customer Care Call,Owings Mills,Maryland,21117,Closed,No
1494,335204,Problems with Comcast,11-06-2015,06-Nov-15,3:47:55 PM,Customer Care Call,Owins Mills,Maryland,21117,Solved,No
1495,294812,Internet Billing,18-05-15,18-May-15,12:36:53 PM,Internet,Oxon Hill,Maryland,20745,Solved,Yes
1496,358836,Comcast Billing,23-06-15,23-Jun-15,3:07:00 PM,Customer Care Call,Pacheco,California,94553,Solved,No
1497,345351,COMCAST,17-06-15,17-Jun-15,12:00:39 PM,Internet,Pacific,Washington,98047,Solved,No
1498,251736,Comcast billing,23-04-15,23-Apr-15,9:29:28 AM,Customer Care Call,Paducah,Kentucky,42003,Closed,No
1499,293051,Data usage limit,16-05-15,16-May-15,8:47:01 AM,Customer Care Call,Paducah,Kentucky,42001,Solved,No
1500,359239,Data Cap Limitations,23-06-15,23-Jun-15,4:25:09 PM,Customer Care Call,Paducah,Kentucky,42003,Pending,No
1501,371160,Comcast Service Rep Missed appointment. I missed a very important family gathering because I was waiting on the worker to show.,28-06-15,28-Jun-15,5:31:25 PM,Internet,Pahokee,Florida,33476,Solved,No
1502,358772,Unfair Billing,23-06-15,23-Jun-15,2:52:21 PM,Internet,Palatine,Illinois,60074,Solved,No
1503,358707,Throttle internet,23-06-15,23-Jun-15,2:40:14 PM,Internet,Palatine,Illinois,60074,Solved,No
1504,244230,"Comcast Phone, Internet and TV",20-04-15,20-Apr-15,10:24:32 AM,Customer Care Call,Palm Beach,Florida,33480,Closed,No
1505,251802,Erroneous charges on Comcast bill,23-04-15,23-Apr-15,10:12:28 AM,Customer Care Call,Palm Beach Gardens,Florida,33418,Closed,No
1506,301499,Deceptive and false contract on Business Comcast for Service Call,21-05-15,21-May-15,2:30:09 PM,Internet,Palm Beach Gardens,Florida,33418,Open,No
1507,326788,poor service; inaccurate billing,06-06-2015,06-Jun-15,1:22:42 PM,Customer Care Call,Palm Beach Gardens,Florida,33418,Open,No
1508,360595,My Comcast Nightmare,24-06-15,24-Jun-15,12:08:48 AM,Customer Care Call,Palm Beach Gardens,Florida,33418,Solved,No
1509,335844,Comcast Internet Bait and Switch,11-06-2015,06-Nov-15,7:41:19 PM,Customer Care Call,Palm City,Florida,34990,Solved,No
1510,214664,"No Service, no assistance",02-04-2015,04-Feb-15,3:29:04 PM,Internet,Palmetto Bay,Florida,33157,Closed,No
1511,243742,Comcast is a terrible service,19-04-15,19-Apr-15,4:14:27 PM,Customer Care Call,Palo Alto,California,94301,Closed,No
1512,339241,Comcast High-Speed Internet Does Not Work,13-06-15,13-Jun-15,3:33:13 PM,Internet,Palo Alto,California,94306,Solved,No
1513,300119,Comcast Billing & Customer Service,20-05-15,20-May-15,5:47:03 PM,Customer Care Call,Panama City Beach,Florida,32413,Solved,No
1514,226539,Failure to Cancel Service,09-04-2015,04-Sep-15,1:31:48 PM,Internet,Parkland,Florida,33067,Closed,No
1515,362807,Unable to Return Equipment,24-06-15,24-Jun-15,4:51:20 PM,Customer Care Call,Pasadena,Maryland,21122,Solved,No
1516,362820,Unable to Return Equipment,24-06-15,24-Jun-15,4:55:22 PM,Customer Care Call,Pasadena,Maryland,21122,Closed,No
1517,360349,Slow Internet Speeds,23-06-15,23-Jun-15,10:23:39 PM,Customer Care Call,Patterson,California,95363,Pending,Yes
1518,298618,Comcast keeps hiking my bill for no reason !!,20-05-15,20-May-15,10:02:10 AM,Internet,Paw Paw,Michigan,49079,Solved,No
